client_id,card_brand,card_type,card_number,expires,cvv,has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed
1857,Mastercard,Debit,5642734548545150,2018-11-01,405,YES,2,66781,2007-11-01,2009
1463,Mastercard,Debit,5314535985439660,2020-06-01,410,YES,1,13930,2007-11-01,2010
526,Mastercard,Debit (Prepaid),5763661322183410,2020-09-01,688,YES,1,86,2007-11-01,2013
77,Mastercard,Debit,5713469175389030,2021-04-01,887,YES,2,24656,2007-11-01,2008
1511,Visa,Debit,4992990568824240,2023-05-01,457,YES,1,19856,2007-11-01,2011
11,Visa,Credit,4508109473981620,2024-09-01,763,YES,1,19400,2007-11-01,2010
1546,Visa,Credit,4952050120824100,2023-05-01,167,YES,2,6400,2007-11-01,2007
1910,Visa,Debit,4153032185259100,2022-05-01,614,YES,1,5933,2007-11-01,2009
712,Visa,Debit,4167964897226160,2022-10-01,954,YES,1,21414,2007-11-01,2008
729,Visa,Debit,4850099627830730,2008-05-01,361,YES,1,14424,2007-11-01,2010
1214,Visa,Debit,4968168260037250,2021-05-01,607,YES,1,21073,2007-11-01,2011
1523,Visa,Credit,4104821247175140,2021-07-01,10,YES,1,6300,2007-11-01,2007
770,Visa,Credit,4049783428118050,2023-12-01,163,YES,1,20400,2007-11-01,2007
1121,Visa,Credit,4323924929422760,2020-09-01,171,YES,1,23400,2007-11-01,2008
327,Visa,Debit,4711207147444250,2023-07-01,641,YES,2,11528,2007-11-01,2013
132,Visa,Debit,4143669555806350,2023-11-01,958,YES,2,8105,2007-11-01,2009
141,Visa,Credit,4620287459795670,2022-02-01,745,YES,1,9200,2007-11-01,2014
1422,Visa,Debit,4103248264872950,2016-02-01,23,YES,2,6491,2007-11-01,2013
210,Discover,Credit,6029205262726860,2022-03-01,307,YES,2,3700,2008-11-01,2011
810,Discover,Credit,6324447565023510,2008-12-01,928,YES,2,3700,2008-11-01,2011
719,Mastercard,Debit,5866359917107310,2023-12-01,102,YES,1,21727,2008-11-01,2008
1613,Mastercard,Credit,5720952964572780,2020-11-01,145,YES,1,12500,2008-11-01,2010
1268,Mastercard,Debit,5437744884030860,2022-02-01,753,YES,1,13537,2008-11-01,2009
145,Mastercard,Credit,5973231209388270,2021-04-01,257,YES,1,6000,2008-11-01,2013
1408,Mastercard,Debit,5827922070073560,2020-08-01,665,YES,1,5044,2008-11-01,2008
629,Mastercard,Debit (Prepaid),5433671830348170,2022-03-01,732,YES,1,80,2008-11-01,2008
823,Mastercard,Debit,5594052672345390,2021-10-01,748,YES,1,13609,2008-11-01,2010
1644,Mastercard,Debit,5543479633732950,2021-04-01,192,YES,2,9324,2008-11-01,2009
547,Mastercard,Debit,5656868060475080,2011-10-01,891,NO,1,20998,2008-11-01,2008
1083,Mastercard,Debit,5130413246944820,2016-08-01,942,YES,2,463,2008-11-01,2010
1851,Mastercard,Debit,5841318855882800,2018-09-01,598,NO,2,29601,2008-11-01,2011
33,Mastercard,Debit,5059695419276530,2022-03-01,447,YES,2,11584,2008-11-01,2012
1451,Mastercard,Credit,5570191239646200,2015-03-01,625,NO,2,6500,2008-11-01,2011
1936,Mastercard,Debit,5278876115993600,2008-12-01,948,YES,1,25659,2008-11-01,2011
468,Mastercard,Debit,5407924790398150,2021-08-01,69,YES,1,21900,2008-11-01,2011
1839,Mastercard,Debit,5960113726065280,2008-12-01,880,NO,2,15122,2008-11-01,2010
947,Mastercard,Debit (Prepaid),5909236244923270,2019-01-01,964,YES,1,87,2008-11-01,2008
20,Mastercard,Credit,5866750746796730,2014-01-01,754,YES,1,16400,2008-11-01,2008
1154,Mastercard,Debit,5118842073296420,2017-01-01,143,NO,1,2808,2008-11-01,2013
375,Mastercard,Debit,5673229210000450,2010-05-01,141,NO,1,13698,2008-11-01,2010
438,Mastercard,Debit,5538862189927590,2023-12-01,664,YES,2,2307,2008-11-01,2010
1972,Mastercard,Debit,5891567010748210,2022-09-01,563,YES,1,957,2008-11-01,2012
818,Mastercard,Credit,5719046765863770,2021-11-01,971,YES,1,7100,2008-11-01,2017
1581,Mastercard,Debit,5862160658521390,2023-01-01,117,YES,2,1807,2008-11-01,2013
1673,Visa,Debit,4251102360489440,2023-08-01,439,YES,2,17853,2008-11-01,2011
1027,Visa,Credit,4863498051032540,2020-07-01,593,YES,2,13800,2008-11-01,2015
1664,Visa,Credit,4404395202932240,2008-12-01,547,YES,2,21400,2008-11-01,2011
695,Visa,Debit,4918920924597940,2020-12-01,463,YES,1,22676,2008-11-01,2012
1566,Visa,Debit,4803682548615730,2012-04-01,499,YES,2,20573,2008-11-01,2015
1229,Visa,Debit,4395114522983450,2024-06-01,237,YES,1,33080,2008-11-01,2008
658,Visa,Credit,4998523019501500,2024-03-01,730,YES,1,13800,2008-11-01,2008
1969,Visa,Debit,4179498334263770,2020-10-01,254,YES,2,32809,2008-11-01,2010
944,Visa,Debit,4081497493570320,2017-10-01,60,YES,2,42541,2008-11-01,2012
1936,Visa,Credit,4343987004496520,2024-09-01,81,YES,1,16400,2008-11-01,2008
751,Visa,Credit,4288018843262280,2016-01-01,627,YES,1,20100,2008-11-01,2015
1049,Visa,Debit,4606238393574330,2012-11-01,70,YES,1,24519,2008-11-01,2014
457,Visa,Credit,4765720927158180,2020-06-01,635,YES,1,12900,2008-11-01,2010
363,Visa,Debit,4554258012686180,2011-02-01,650,YES,1,8420,2008-11-01,2012
1917,Amex,Credit,341912249556142,2024-06-01,300,YES,2,13000,2009-11-01,2009
1515,Discover,Credit,6237354607435100,2022-05-01,959,YES,2,16300,2009-11-01,2011
1515,Discover,Credit,6374995163580880,2020-03-01,743,YES,1,11100,2009-11-01,2010
1116,Mastercard,Debit,5341049613275150,2021-09-01,396,YES,2,26546,2009-11-01,2009
421,Mastercard,Debit,5218949137846820,2020-02-01,497,YES,2,19651,2009-11-01,2009
1326,Mastercard,Debit,5576058870888170,2023-08-01,200,YES,2,23296,2009-11-01,2014
1540,Mastercard,Debit (Prepaid),5037187439217050,2021-08-01,955,NO,2,56,2009-11-01,2011
1211,Mastercard,Debit,5291048760665790,2017-04-01,940,YES,1,19137,2009-11-01,2012
296,Mastercard,Credit,5831265252494760,2015-04-01,530,YES,2,20300,2009-11-01,2010
868,Mastercard,Debit (Prepaid),5680583752844420,2022-02-01,504,YES,2,49,2009-11-01,2009
368,Mastercard,Debit (Prepaid),5936702504666280,2010-07-01,175,YES,2,63,2009-11-01,2009
1468,Mastercard,Debit,5925067526898300,2020-12-01,442,YES,1,26764,2009-11-01,2014
1385,Mastercard,Credit,5050755589048170,2024-10-01,657,YES,1,20900,2009-11-01,2010
79,Mastercard,Debit,5923792663677650,2022-02-01,585,YES,1,21497,2009-11-01,2009
557,Mastercard,Debit,5755010791716620,2022-04-01,497,YES,2,6090,2009-11-01,2011
1741,Mastercard,Debit,5427223810289120,2013-06-01,962,YES,1,15765,2009-11-01,2009
1953,Mastercard,Debit (Prepaid),5295801511323400,2020-04-01,135,YES,2,54,2009-11-01,2009
983,Mastercard,Debit,5743016565516750,2009-12-01,138,YES,1,19114,2009-11-01,2010
674,Mastercard,Debit,5615295761814830,2022-02-01,923,YES,1,1399,2009-11-01,2009
209,Mastercard,Debit,5814886393652120,2024-02-01,110,YES,2,10227,2009-11-01,2012
579,Mastercard,Debit,5481399554489210,2019-08-01,754,NO,2,21005,2009-11-01,2010
566,Mastercard,Credit,5588638647228880,2012-09-01,525,YES,1,10100,2009-11-01,2009
1774,Mastercard,Debit,5500175661325550,2020-10-01,43,YES,2,10815,2009-11-01,2020
1920,Mastercard,Debit,5523829978930620,2024-02-01,247,NO,2,1726,2009-11-01,2014
650,Visa,Debit (Prepaid),4619393222123920,2012-01-01,728,NO,1,57,2009-11-01,2016
847,Visa,Credit,4013077897978410,2013-10-01,359,YES,1,8600,2009-11-01,2014
1575,Visa,Debit,4753063175082230,2020-02-01,352,YES,2,35791,2009-11-01,2009
694,Visa,Debit,4878301968196160,2022-09-01,33,YES,1,10564,2009-11-01,2010
89,Visa,Debit,4411314646067920,2023-06-01,47,YES,2,17146,2009-11-01,2009
148,Visa,Debit,4693550098600490,2020-01-01,358,YES,1,10077,2009-11-01,2009
954,Visa,Debit,4089300388076100,2024-10-01,359,YES,1,24104,2009-11-01,2009
194,Visa,Debit,4731739581942730,2023-03-01,402,NO,2,9080,2009-11-01,2013
161,Visa,Debit,4764927598078190,2016-12-01,254,YES,1,11168,2009-11-01,2009
1507,Visa,Debit,4088009907063240,2021-01-01,841,YES,2,29543,2009-11-01,2011
1551,Visa,Debit (Prepaid),4841863549456230,2024-04-01,875,YES,2,63,2009-11-01,2009
242,Visa,Debit,4635113983149320,2024-09-01,511,YES,1,19158,2009-11-01,2010
671,Visa,Credit,4711870612941810,2024-05-01,453,YES,1,8700,2009-11-01,2009
1699,Amex,Credit,304049639672368,2015-10-01,923,YES,2,19300,2010-11-01,2010
31,Amex,Credit,314393148415045,2023-12-01,772,YES,2,11500,2010-11-01,2010
334,Discover,Credit,6179911986106180,2021-04-01,135,YES,2,11200,2010-11-01,2010
822,Mastercard,Debit (Prepaid),5314878099448740,2011-05-01,994,YES,1,83,2010-11-01,2010
643,Mastercard,Credit,5079302523329050,2023-04-01,381,YES,2,500,2010-11-01,2010
1673,Mastercard,Debit,5865546237246030,2019-12-01,155,YES,1,15832,2010-11-01,2011
1769,Mastercard,Debit,5538135650340790,2023-05-01,623,YES,1,17335,2010-11-01,2010
227,Mastercard,Debit,5943373604505740,2020-04-01,300,YES,2,29973,2010-11-01,2010
1009,Mastercard,Debit,5103189398605020,2023-01-01,278,YES,1,9902,2010-11-01,2012
840,Mastercard,Debit,5023863713584510,2024-12-01,457,YES,2,10400,2010-11-01,2013
1670,Mastercard,Debit,5770348525427380,2020-08-01,914,NO,1,45782,2010-11-01,2015
1131,Mastercard,Debit,5120921074394350,2021-05-01,974,YES,2,21417,2010-11-01,2010
356,Mastercard,Debit,5464831011600290,2024-09-01,462,YES,1,21808,2010-11-01,2010
433,Mastercard,Debit (Prepaid),5758062322827450,2020-02-01,705,YES,1,73,2010-11-01,2010
480,Mastercard,Debit (Prepaid),5990674029501130,2023-03-01,331,YES,1,48,2010-11-01,2012
1600,Mastercard,Debit,5986596679422090,2021-03-01,556,YES,2,5059,2010-11-01,2010
872,Mastercard,Credit,5418010568255290,2018-06-01,205,YES,2,7400,2010-11-01,2012
1289,Mastercard,Debit (Prepaid),5477226022582790,2018-04-01,961,NO,3,38,2010-11-01,2013
364,Mastercard,Credit,5274567500521130,2010-11-01,89,YES,1,1800,2010-11-01,2010
696,Mastercard,Debit (Prepaid),5276972829621860,2022-05-01,803,YES,2,65,2010-11-01,2015
1685,Mastercard,Debit (Prepaid),5456998274620240,2021-07-01,314,YES,2,26,2010-11-01,2017
1171,Mastercard,Debit,5726460417448350,2021-01-01,26,YES,1,24481,2010-11-01,2010
1357,Mastercard,Debit,5546537643480540,2021-02-01,748,YES,2,2833,2010-11-01,2013
1254,Mastercard,Debit,5141901041171970,2024-11-01,270,YES,1,20294,2010-11-01,2010
1834,Mastercard,Credit,5754024281243650,2016-03-01,279,YES,1,3300,2010-11-01,2010
1692,Mastercard,Debit,5554581325182980,2022-01-01,904,YES,2,7564,2010-11-01,2013
278,Mastercard,Credit,5079922576804280,2022-10-01,242,YES,2,55300,2010-11-01,2010
459,Mastercard,Debit,5455692825493520,2024-05-01,886,YES,2,1200,2010-11-01,2010
708,Visa,Debit,4032240655674500,2022-06-01,53,YES,1,132439,2010-11-01,2011
822,Visa,Credit,4336733185475860,2021-01-01,221,NO,2,7100,2010-11-01,2010
1738,Visa,Credit,4825181289428260,2020-04-01,635,NO,1,15700,2010-11-01,2014
724,Visa,Credit,4015255845214440,2022-07-01,244,YES,2,7000,2010-11-01,2011
427,Visa,Debit,4360960084502820,2010-12-01,641,YES,1,11739,2010-11-01,2011
1945,Visa,Credit,4335011442006830,2022-07-01,412,YES,1,9700,2010-11-01,2012
1297,Visa,Credit,4118885453058690,2011-05-01,419,YES,2,14200,2010-11-01,2018
401,Visa,Debit,4568197311547970,2020-02-01,976,YES,1,16619,2010-11-01,2010
630,Visa,Debit,4542180712523320,2020-11-01,573,YES,1,9062,2010-11-01,2010
47,Visa,Debit (Prepaid),4163402116623070,2021-12-01,57,YES,2,100,2010-11-01,2010
1475,Visa,Debit,4992215485322230,2020-02-01,201,YES,2,5992,2010-11-01,2011
1302,Visa,Credit,4893597498035430,2020-04-01,242,YES,2,7900,2010-11-01,2015
1345,Visa,Debit,4559661567211040,2023-05-01,584,NO,1,2518,2010-11-01,2010
1753,Visa,Debit,4613268743262260,2020-03-01,131,YES,1,25102,2010-11-01,2014
1381,Visa,Credit,4677022173671020,2016-06-01,438,YES,1,10100,2010-11-01,2010
1825,Visa,Debit (Prepaid),4946017526806500,2021-04-01,331,YES,2,48,2010-11-01,2014
656,Visa,Debit,4105075889994250,2024-06-01,789,YES,2,25639,2010-11-01,2010
256,Visa,Credit,4042007108574830,2023-02-01,177,YES,1,9400,2010-11-01,2013
1698,Visa,Debit,4949964634585990,2011-06-01,341,YES,1,14744,2010-11-01,2010
1909,Visa,Debit,4129826777465620,2021-11-01,941,YES,1,9599,2010-11-01,2010
1378,Amex,Credit,343796888595234,2020-06-01,130,YES,2,3100,2011-11-01,2011
1956,Discover,Credit,6679312666731130,2021-09-01,558,NO,2,9500,2011-11-01,2011
401,Discover,Credit,6043138850528320,2022-12-01,36,NO,1,9700,2011-11-01,2012
753,Discover,Credit,6268816898046000,2022-05-01,829,YES,1,8600,2011-11-01,2011
871,Mastercard,Debit (Prepaid),5967922448022590,2020-10-01,849,YES,2,91,2011-11-01,2012
1508,Mastercard,Debit (Prepaid),5868862947419300,2022-08-01,245,YES,1,95,2011-11-01,2011
1927,Mastercard,Debit,5796139864739320,2018-05-01,474,YES,2,12194,2011-11-01,2011
619,Mastercard,Debit,5012988615180480,2021-03-01,541,YES,1,23220,2011-11-01,2011
358,Mastercard,Debit,5845909959346060,2022-05-01,379,YES,2,6863,2011-11-01,2011
605,Mastercard,Debit,5070746550577510,2020-03-01,506,YES,1,14541,2011-11-01,2011
1102,Mastercard,Debit,5977051342540190,2023-06-01,806,YES,2,5414,2011-11-01,2012
1646,Mastercard,Credit,5207616824194250,2022-05-01,511,YES,2,9900,2011-11-01,2011
1604,Mastercard,Credit,5196692562051330,2011-11-01,626,YES,2,11200,2011-11-01,2013
556,Mastercard,Debit,5455392892256790,2023-01-01,356,YES,1,23688,2011-11-01,2011
169,Mastercard,Debit (Prepaid),5746544800697190,2021-09-01,335,YES,2,91,2011-11-01,2011
315,Mastercard,Debit (Prepaid),5956867363687560,2024-08-01,701,YES,1,109,2011-11-01,2011
1772,Mastercard,Debit,5626378456369420,2023-05-01,982,NO,2,16426,2011-11-01,2011
659,Visa,Debit,4494703150961660,2021-02-01,363,YES,1,10538,2011-11-01,2011
731,Visa,Debit,4778187080028210,2024-01-01,74,YES,2,6781,2011-11-01,2011
1797,Visa,Debit,4144623277980190,2022-10-01,645,YES,2,16008,2011-11-01,2011
199,Visa,Credit,4220895295503220,2015-07-01,14,YES,1,16900,2011-11-01,2011
1173,Visa,Credit,4807938969312220,2021-10-01,158,YES,1,16900,2011-11-01,2011
1541,Visa,Debit,4170281671173420,2023-09-01,374,YES,1,10627,2011-11-01,2011
576,Visa,Debit,4869825437648360,2022-02-01,137,YES,1,26471,2011-11-01,2011
1702,Visa,Debit,4765160616096360,2022-05-01,140,YES,2,23343,2011-11-01,2011
1332,Visa,Debit,4692209881034930,2024-10-01,841,YES,1,40914,2011-11-01,2011
839,Amex,Credit,359230628127716,2019-05-01,198,YES,2,6600,2012-11-01,2012
716,Mastercard,Debit (Prepaid),5494077855460520,2013-07-01,855,NO,1,60,2012-11-01,2012
1095,Mastercard,Debit,5162155568271000,2022-03-01,367,YES,1,19332,2012-11-01,2012
760,Mastercard,Debit,5089677231892690,2022-05-01,95,YES,1,17393,2012-11-01,2012
338,Mastercard,Debit,5371571902299640,2024-04-01,46,YES,1,17229,2012-11-01,2012
1871,Mastercard,Debit,5410528927271570,2020-01-01,651,YES,1,13764,2012-11-01,2012
364,Mastercard,Debit,5100254410135490,2023-10-01,723,YES,1,15612,2012-11-01,2012
1421,Mastercard,Debit (Prepaid),5874995941788490,2022-06-01,595,YES,1,65,2012-11-01,2012
1245,Mastercard,Debit (Prepaid),5318319036148540,2024-08-01,577,YES,2,66,2012-11-01,2012
802,Mastercard,Debit,5907261370634840,2024-07-01,645,YES,1,27701,2012-11-01,2012
71,Mastercard,Debit (Prepaid),5017252384270870,2022-07-01,389,YES,2,69,2012-11-01,2012
1347,Mastercard,Debit,5212401746902600,2021-11-01,77,YES,2,17079,2012-11-01,2012
970,Visa,Debit,4682877628388630,2023-02-01,846,NO,1,25942,2012-11-01,2012
214,Visa,Credit,4159886669620510,2012-11-01,693,YES,3,0,2012-11-01,2012
1193,Visa,Debit,4933381182408320,2020-11-01,961,YES,1,34013,2012-11-01,2012
223,Amex,Credit,315285408349939,2022-12-01,695,YES,1,8600,2013-11-01,2013
1063,Mastercard,Debit,5487742107326260,2015-07-01,71,YES,1,28805,2013-11-01,2013
476,Mastercard,Debit,5531706766680780,2015-08-01,158,YES,1,21282,2013-11-01,2013
1488,Mastercard,Debit,5504145195168150,2022-04-01,611,YES,1,28580,2013-11-01,2013
1247,Mastercard,Debit,5905151932957260,2023-07-01,407,YES,1,18482,2013-11-01,2013
1412,Mastercard,Debit,5395339623143980,2020-09-01,501,YES,2,17401,2013-11-01,2013
77,Mastercard,Debit,5086596988156510,2024-10-01,171,YES,1,27063,2013-11-01,2013
972,Visa,Credit,4030101439693860,2022-12-01,924,NO,2,2600,2013-11-01,2013
409,Visa,Debit,4514228052643760,2024-03-01,763,NO,1,15512,2013-11-01,2013
1253,Visa,Debit,4792077988071120,2020-08-01,969,YES,1,39764,2013-11-01,2013
388,Visa,Debit,4183750300220980,2014-04-01,371,NO,1,12606,2013-11-01,2013
1049,Visa,Debit,4967633206571160,2023-03-01,284,YES,2,14446,2013-11-01,2013
162,Visa,Debit,4338781388247800,2014-03-01,826,YES,2,27266,2013-11-01,2013
948,Visa,Debit,4948154067393860,2024-03-01,688,YES,2,11795,2013-11-01,2013
1422,Visa,Debit,4363891861741720,2020-03-01,662,YES,2,19781,2013-11-01,2013
489,Visa,Debit (Prepaid),4550158721667390,2020-05-01,764,YES,1,71,2013-11-01,2013
1031,Mastercard,Debit,5179089621739030,2022-03-01,274,YES,1,16220,2014-11-01,2014
850,Mastercard,Debit,5944442565470170,2022-06-01,246,YES,1,20881,2014-11-01,2014
452,Mastercard,Debit,5480854171366540,2024-06-01,229,YES,1,24274,2014-11-01,2014
1946,Visa,Credit,4231526239204030,2020-02-01,499,YES,2,12500,2014-11-01,2014
1014,Visa,Debit,4467199760802870,2014-11-01,176,YES,1,96907,2014-11-01,2014
704,Visa,Debit,4643473532096410,2024-03-01,281,YES,2,49425,2014-11-01,2014
115,Visa,Debit,4975707785859420,2022-09-01,744,YES,2,34284,2014-11-01,2014
139,Visa,Debit,4940574343090020,2014-12-01,702,YES,1,18944,2014-11-01,2014
973,Visa,Debit,4060618518013620,2023-06-01,39,YES,2,7688,2014-11-01,2014
1417,Visa,Debit,4755309590277500,2021-07-01,531,YES,2,37325,2014-11-01,2014
1876,Mastercard,Debit,5705118094307240,2022-08-01,295,YES,1,29037,2015-11-01,2015
1919,Mastercard,Debit,5623100773698390,2022-03-01,956,YES,2,28125,2015-11-01,2015
661,Mastercard,Debit,5742781603234910,2018-03-01,376,YES,2,22789,2015-11-01,2015
751,Mastercard,Debit,5368688278025200,2016-10-01,854,YES,1,19488,2015-11-01,2015
1807,Mastercard,Debit,5678405303384000,2022-03-01,24,YES,2,26838,2015-11-01,2015
1825,Visa,Credit,4774719998524070,2021-09-01,912,YES,1,11300,2015-11-01,2015
679,Visa,Debit (Prepaid),4448597956443990,2016-11-01,934,YES,2,73,2015-11-01,2015
855,Visa,Debit,4118028917520410,2022-03-01,471,YES,2,11928,2015-11-01,2015
973,Visa,Debit,4515909883803900,2024-11-01,871,YES,1,8366,2015-11-01,2015
169,Visa,Debit,4032033794787090,2022-07-01,167,YES,1,10194,2015-11-01,2015
231,Visa,Debit,4551009502548940,2023-05-01,466,YES,1,11032,2015-11-01,2015
1315,Visa,Debit,4848774820047540,2024-11-01,454,YES,1,14514,2015-11-01,2015
744,Amex,Credit,397876125303268,2022-04-01,283,YES,1,14400,2016-11-01,2016
1824,Mastercard,Debit,5353021676816450,2022-04-01,793,YES,1,15683,2016-11-01,2016
1928,Mastercard,Credit,5503548049749430,2021-02-01,850,NO,1,14800,2016-11-01,2016
955,Mastercard,Debit,5884682122700410,2022-11-01,856,YES,1,13254,2016-11-01,2016
1583,Mastercard,Debit (Prepaid),5499814764082700,2024-03-01,208,YES,1,84,2016-11-01,2016
770,Mastercard,Debit,5476991702043630,2018-11-01,146,YES,1,24080,2016-11-01,2016
284,Mastercard,Debit (Prepaid),5792924047685790,2016-11-01,384,NO,1,76,2016-11-01,2016
1827,Mastercard,Debit,5002104504565110,2023-02-01,917,YES,1,17663,2016-11-01,2016
1644,Visa,Credit,4623909080454330,2020-02-01,314,YES,2,9400,2016-11-01,2016
1618,Visa,Debit,4032385619436580,2022-03-01,88,YES,2,37619,2016-11-01,2016
1950,Mastercard,Debit,5931155323451020,2024-05-01,580,YES,2,10841,2017-11-01,2017
1875,Mastercard,Debit,5208237598527230,2018-08-01,261,YES,2,13694,2017-11-01,2017
1491,Mastercard,Debit,5388327407245080,2018-12-01,809,YES,2,23572,2017-11-01,2017
518,Visa,Credit,4464546125723800,2021-07-01,2,YES,2,5900,2017-11-01,2017
529,Visa,Debit,4915211682981550,2022-10-01,886,YES,1,18558,2017-11-01,2017
454,Mastercard,Debit,5723126586825330,2024-05-01,268,YES,1,31199,2018-11-01,2018
1358,Mastercard,Debit (Prepaid),5596764819382870,2020-01-01,26,YES,1,71,2018-11-01,2018
242,Mastercard,Debit,5431693041561230,2020-06-01,10,YES,1,19788,2018-11-01,2018
717,Mastercard,Credit,5444281905653210,2023-09-01,74,YES,2,7100,2018-11-01,2018
671,Mastercard,Credit,5667713745804700,2020-02-01,982,YES,1,8600,2018-11-01,2018
43,Visa,Credit,4190991721490110,2020-03-01,326,YES,2,21700,2018-11-01,2018
976,Visa,Debit,4097569831392140,2022-07-01,289,YES,1,24296,2018-11-01,2018
1076,Mastercard,Debit,5085325105432050,2024-05-01,720,NO,1,12535,2019-11-01,2019
1775,Visa,Debit,4997798155113400,2024-11-01,545,NO,1,17620,2019-11-01,2019
1599,Visa,Credit,4215168783347290,2022-02-01,152,YES,2,7500,2019-11-01,2019
770,Visa,Credit,4344621368223240,2020-11-01,198,NO,1,15900,2019-11-01,2019
463,Visa,Debit,4049537564126770,2019-12-01,952,YES,1,20297,2019-11-01,2019
285,Discover,Credit,6676808854553550,2021-04-01,65,YES,2,7300,1991-12-01,2009
44,Mastercard,Credit,5384043758789030,2022-05-01,151,YES,2,3400,1992-12-01,2007
1702,Visa,Debit (Prepaid),4937261009416650,2023-05-01,873,YES,1,94,1994-12-01,2011
84,Visa,Debit,4744876175071540,2022-11-01,747,YES,1,11832,1996-12-01,2007
1788,Visa,Debit,4757843891969380,1997-12-01,672,YES,1,12323,1996-12-01,2011
1843,Amex,Credit,363194829032279,2021-09-01,307,NO,1,12300,1997-12-01,2009
1445,Discover,Credit,6800970747167320,2022-04-01,163,YES,2,10200,1997-12-01,2011
1300,Mastercard,Debit,5128552449628280,2020-07-01,95,YES,2,14661,1997-12-01,2009
321,Mastercard,Debit,5142952666869350,2024-01-01,376,YES,2,23792,1998-12-01,2012
1737,Mastercard,Debit,5371022252715950,2024-04-01,192,YES,1,24132,1998-12-01,2008
1164,Mastercard,Debit,5905027855347650,2022-01-01,886,YES,1,34900,1999-12-01,2012
322,Mastercard,Debit,5392957769023380,2020-10-01,803,YES,2,4355,1999-12-01,2010
514,Mastercard,Debit,5568405807581710,2022-07-01,187,YES,3,23932,1999-12-01,2011
601,Mastercard,Credit,5187201945323040,2018-10-01,824,YES,2,10800,1999-12-01,2005
1411,Mastercard,Debit,5631140574725940,2023-11-01,370,YES,1,39598,1999-12-01,2006
1225,Mastercard,Debit,5469185883238390,2024-02-01,610,YES,2,15422,1999-12-01,2009
1169,Visa,Credit,4659722496191510,2020-09-01,241,YES,2,28300,1999-12-01,2008
1548,Mastercard,Debit (Prepaid),5855871886072930,2023-10-01,608,NO,1,67,2000-12-01,2011
1434,Mastercard,Credit,5894846894284590,2020-10-01,560,YES,1,11300,2000-12-01,2010
1104,Visa,Debit,4061173043608030,2021-05-01,265,YES,1,16578,2000-12-01,2010
1495,Visa,Debit,4126791237469970,2020-07-01,502,YES,1,25497,2000-12-01,2012
430,Visa,Credit,4148787669895820,2022-08-01,50,YES,1,17700,2000-12-01,2009
1560,Discover,Credit,6426640903869180,2020-08-01,662,YES,1,15500,2001-12-01,2008
125,Mastercard,Debit,5945807507752760,2022-08-01,282,YES,2,9741,2001-12-01,2010
1190,Mastercard,Debit (Prepaid),5127422537618970,2020-10-01,947,NO,2,27,2001-12-01,2017
801,Mastercard,Debit,5384803944238560,2020-08-01,811,YES,1,10311,2001-12-01,2006
876,Mastercard,Debit,5497742793973950,2020-09-01,24,NO,2,9146,2001-12-01,2012
738,Mastercard,Credit,5997676532243280,2020-08-01,937,YES,2,19600,2001-12-01,2013
150,Visa,Debit,4566084725252870,2018-06-01,347,YES,2,7202,2001-12-01,2016
1434,Amex,Credit,340472738242121,2021-05-01,594,YES,1,10800,2002-12-01,2012
273,Discover,Credit,6375330614788150,2021-02-01,523,YES,2,14600,2002-12-01,2008
668,Mastercard,Debit,5470018669871080,2020-10-01,598,YES,2,607,2002-12-01,2010
1826,Mastercard,Debit (Prepaid),5691905533359940,2024-10-01,982,YES,1,49,2002-12-01,2009
1244,Mastercard,Debit,5984546339755580,2024-02-01,332,YES,1,14270,2002-12-01,2014
1942,Mastercard,Debit,5622083190963610,2024-06-01,770,YES,2,0,2002-12-01,2009
860,Mastercard,Debit,5505577705152110,2020-07-01,828,YES,2,39870,2002-12-01,2003
287,Mastercard,Debit,5299823964392120,2023-12-01,273,NO,2,2159,2002-12-01,2006
1155,Visa,Credit,4986381278679950,2010-07-01,21,YES,2,7100,2002-12-01,2012
1671,Visa,Debit,4549207388694990,2020-07-01,454,YES,2,2174,2002-12-01,2010
1997,Amex,Credit,373196972571995,2022-08-01,333,YES,1,25600,2003-12-01,2009
1248,Amex,Credit,377035380135401,2020-07-01,451,YES,1,9600,2003-12-01,2010
230,Amex,Credit,389676870614061,2022-10-01,391,YES,2,4000,2003-12-01,2006
1874,Mastercard,Credit,5301114615829910,2022-09-01,425,YES,1,12900,2003-12-01,2010
1317,Mastercard,Debit,5504388217788240,2022-09-01,389,YES,1,9059,2003-12-01,2008
1039,Mastercard,Debit,5804171060704030,2020-02-01,104,YES,2,4598,2003-12-01,2017
1369,Mastercard,Debit,5168890534725780,2024-10-01,731,YES,2,14716,2003-12-01,2012
155,Mastercard,Debit (Prepaid),5039304998585210,2023-11-01,721,YES,2,15,2003-12-01,2010
484,Mastercard,Debit,5814688468697560,2023-11-01,196,YES,2,61262,2003-12-01,2016
783,Mastercard,Credit,5637704480335680,2024-09-01,146,YES,1,9600,2003-12-01,2016
718,Mastercard,Credit,5003485851351770,2011-03-01,861,NO,1,7200,2003-12-01,2012
1559,Visa,Debit,4862436349200530,2023-08-01,49,YES,2,2942,2003-12-01,2014
1286,Visa,Debit,4855497833896740,2020-02-01,610,YES,2,27727,2003-12-01,2009
890,Visa,Credit,4983572770371790,2022-05-01,261,NO,2,16500,2003-12-01,2011
